,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
131,2021-03-31 05:00:30,Konga,Konga // Hybrid (new+repeat loans),Займ средний,2400,29892414643fea09845d7ee7cdf1aeeb,1086490,26807,,,,Leads
132,2021-03-31 04:29:12,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,72676d0cd4e72fb1b360480e2cdefdc1,1086490,26807,,,,Leads
133,2021-03-31 04:29:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,4befdb5d2e01993ef55959b6e40e5623,1146344,140237,,,,Leads
134,2021-03-31 04:09:12,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3965e9f2b693c2345c297ab75dbd2f7b,1121613,129922,,,,Leads
135,2021-03-31 04:00:51,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1d679eebfe41798630fb5bb64777a6de,1121613,129922,,,,Leads
136,2021-03-31 04:00:51,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,7e2df9ca75c805a1b5734346985004e4,1159086,154244,,,,Leads
137,2021-03-31 03:29:22,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,62ac687457aba93337ac35c0553f4495,1117611,126905,,,,Leads
138,2021-03-31 03:03:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,9fc4546005d2b4856bd06780d8636d2f,1127291,134536,,,,Leads
139,2021-03-31 03:01:13,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,95e79b5c83519ff531f3362c6c9e531e,1086490,26807,,,,Leads
140,2021-03-31 03:00:41,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,2400,cc7ff56693fa86e80c79e7479c811848,1086490,26807,,,,Leads
141,2021-03-31 02:00:47,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,8bf76ecbe8a5ce15fdec1bf10eb22439,1102217,47493,,,,Leads
142,2021-03-31 02:00:26,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,0c9a962bf604bd315f42005606781aa8,1133313,22388,,,,Leads
143,2021-03-31 01:27:26,Lime,Lime // Hybrid (new+repeat loans),Займ средний,3000,cc60284aca337a5ba625ea16fa0e9e54,1086490,26807,,,,Leads
144,2021-03-31 01:25:17,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,327696f6d5a39045df7bcaa1a643a4c2,1117611,126905,,,,Leads
145,2021-03-31 01:00:34,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,69439b117928d616af838bc6a3f5cbc1,1109435,62466,,,,Leads
146,2021-03-31 01:00:33,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,3a71c21c9f80d6b9ca9d8f6150f30622,1103405,47386,,,,Leads
147,2021-03-31 00:59:16,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,e52b93429289170de691439b8fff1204,1146208,140237,,,,Leads
148,2021-03-31 00:29:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,30428c7fbf366c1d3c34cbda2ec16247,1086490,26807,,,,Leads
149,2021-03-31 00:09:19,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,74f39b49d7995159192c9f520a83f05f,1146662,147178,,,,Leads
150,2021-03-31 00:01:07,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,374a93ecb8e5c3bdb449ff7e76f0852a,1159086,154244,,,,Leads
