,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
423,2021-03-09 10:47:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
424,2021-03-09 10:38:33,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
425,2021-03-09 10:01:00,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
426,2021-03-09 08:41:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
427,2021-03-09 06:53:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
428,2021-03-08 22:01:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
429,2021-03-08 22:00:46,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
430,2021-03-08 18:01:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
431,2021-03-08 18:01:09,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,116,,,,,Rafinad
432,2021-03-08 14:01:30,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,196,,,,,Rafinad
433,2021-03-08 13:13:28,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
434,2021-03-08 12:27:12,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,197,,,,,Rafinad
435,2021-03-08 11:49:33,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,502,,,,,Rafinad
436,2021-03-08 09:01:30,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
437,2021-03-08 09:01:22,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
438,2021-03-08 08:05:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
439,2021-03-08 08:05:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,194,,,,,Rafinad
440,2021-03-08 07:53:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,198,,,,,Rafinad
441,2021-03-08 04:00:47,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,197,,,,,Rafinad
442,2021-03-08 04:00:47,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,193,,,,,Rafinad
443,2021-03-07 22:01:10,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,497,,,,,Rafinad
444,2021-03-07 21:45:09,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,498,,,,,Rafinad
445,2021-03-07 21:27:17,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,116,,,,,Rafinad
446,2021-03-07 21:01:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
447,2021-03-07 20:13:09,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,12,,,,,Rafinad
448,2021-03-07 20:07:17,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,116,,,,,Rafinad
449,2021-03-07 20:01:06,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,12,,,,,Rafinad
450,2021-03-07 20:01:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
451,2021-03-07 20:01:04,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
452,2021-03-07 19:01:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
453,2021-03-07 19:01:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,195,,,,,Rafinad
454,2021-03-07 18:27:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
455,2021-03-07 18:09:17,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
456,2021-03-07 18:09:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
457,2021-03-07 18:01:24,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
458,2021-03-07 17:01:29,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
459,2021-03-07 17:01:28,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,116,,,,,Rafinad
460,2021-03-07 16:25:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
461,2021-03-07 16:01:36,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,502,,,,,Rafinad
462,2021-03-07 16:01:35,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
463,2021-03-07 16:01:31,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,197,,,,,Rafinad
