,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
188,2021-03-17 14:41:16,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1THrvXZ9GXm,,r0445w,,,,CityAds
189,2021-03-17 13:47:38,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1THiKRZAfnp,,sp3,,,,CityAds
190,2021-03-17 12:01:31,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1THnBhZ5nTp,,r0445w,,,,CityAds
191,2021-03-17 11:43:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1THoRXZvNyi,,4QCp,,,,CityAds
192,2021-03-17 07:51:11,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1THl6JZEDmk,,sp3,,,,CityAds
193,2021-03-16 21:01:02,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TH78vZ9GPx,,sp3,,,,CityAds
194,2021-03-16 20:07:16,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TH8QwZvO4n,,27EF,,,,CityAds
195,2021-03-16 18:43:10,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TH8daZA8y7,,r0445w,,,,CityAds
196,2021-03-16 16:51:19,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,99XZ1TH6D4Z5nAe,,sp3,,,,CityAds
197,2021-03-16 14:01:09,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TH3NPZEDgY,,KOxoXr,,,,CityAds
198,2021-03-16 13:00:46,Konga,Konga CPA,Займ отличный,2400,7WWZ1TH1crZ5oaR,,58ZYo8,,,,CityAds
199,2021-03-16 12:37:17,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TH2vFZiA9Y,,sp3,,,,CityAds
200,2021-03-16 12:27:08,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,99XZ1TBoHVZ5nza,,KOxoXr,,,,CityAds
201,2021-03-16 10:37:15,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,99XZ1TH0kxZ5iPq,,5eqR,,,,CityAds
202,2021-03-16 10:33:12,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,3PFZ1TH0s4Z9Mez,,58ZYo8,,,,CityAds
203,2021-03-16 03:00:49,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TGPDxZAf4e,,KOxxzR,,,,CityAds
204,2021-03-16 01:00:54,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TGOWcZrqqi,,k544Kx,,,,CityAds
205,2021-03-16 00:00:47,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TGNnHZmVus,,KOxoXr,,,,CityAds
