,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
862,2021-03-22 16:01:46,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102be4c5fd6a31499edaeae5d3aacb,,64832,,,,LeadGid
863,2021-03-22 15:33:14,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,1023ce22f4c641cd9c0eefe87d71a4,,21140,,,,LeadGid
864,2021-03-22 15:19:12,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,10245fbf628f12272885d9d646746b,,34349,,,,LeadGid
865,2021-03-22 15:09:21,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,1029ad29bb99ed9c9016eb31400c7e,,28387,,,,LeadGid
866,2021-03-22 15:09:21,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,1021fc0d60f954a97a100cc456d1e0,,32183,,,,LeadGid
867,2021-03-22 15:01:39,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,10253c375bbc1770ffdad9acf2f2a0,,32183,,,,LeadGid
868,2021-03-22 15:01:39,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,10234d46df70db9562ffdec77869b1,,34349,,,,LeadGid
869,2021-03-22 15:01:37,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,102e9358d69fe48a1f195ded38493a,,64832,,,,LeadGid
870,2021-03-22 15:01:35,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,102e47a5dd4f4eefbb1cd43739bcde,,28387,,,,LeadGid
871,2021-03-22 14:38:22,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,10277c6f92bf2ba6ab86063b4ee9a7,,58238,,,,LeadGid
872,2021-03-22 14:38:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,10267e8776447ca81cbf17a47f70d9,,58238,,,,LeadGid
873,2021-03-22 14:13:21,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,102e92f1332211ac6bb5a6e68bac49,,26769,,,,LeadGid
874,2021-03-22 14:12:24,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,102d96f7edd50de9e60129ba0ef639,,62045,,,,LeadGid
875,2021-03-22 14:12:15,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1026baf1a5f9f4b7921799d3643972,,33203,,,,LeadGid
876,2021-03-22 14:12:14,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,102355e0583caa842bce731cc5ee77,,27369,,,,LeadGid
877,2021-03-22 14:01:39,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,102d2769349f1d650a663d809cd8b8,,34349,,,,LeadGid
878,2021-03-22 13:57:22,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1029fe7c88e7236dbc8c14bbd403f8,,27729,,,,LeadGid
879,2021-03-22 13:37:19,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,102495458d9757185bcc77c18cc34e,,27539,,,,LeadGid
880,2021-03-22 13:01:33,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1029d8e03c2e1a4dba3e933f84ffa9,,58238,,,,LeadGid
881,2021-03-22 12:55:39,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,102d6ea0cd675a24ef27570c40e67f,,2860,,,,LeadGid
882,2021-03-22 12:55:32,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,102c87851651df28a920c328d69ad9,,35043,,,,LeadGid
883,2021-03-22 12:35:21,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,102f6f75d098fdd9b50ce829497096,,23487,,,,LeadGid
884,2021-03-22 12:29:12,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1026fc45fe0758fa7512746746811a,,58238,,,,LeadGid
885,2021-03-22 12:25:17,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102e9f21628b4f796848c286b350f5,,29873,,,,LeadGid
886,2021-03-22 12:15:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102aa7ab2314d0d85404eb071f56b6,,33203,,,,LeadGid
887,2021-03-22 12:01:43,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,10201bf29ba0ec48769c2054a97ed2,,70098,,,,LeadGid
888,2021-03-22 12:01:41,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1025f3c63dcb350b75a090e1ebfa2b,,25799,,,,LeadGid
889,2021-03-22 11:29:19,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1023a732aeeeb2f6747490b17861e6,,70220,,,,LeadGid
890,2021-03-22 11:29:12,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,102c458853d6ecd3104ac5a08e2ad6,,27477,,,,LeadGid
891,2021-03-22 11:07:12,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1024b1ef937bb6b0d8d32f99923dca,,33203,,,,LeadGid
892,2021-03-22 11:01:27,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,1029c27896bfa1e12f9613216883d5,,26769,,,,LeadGid
893,2021-03-22 11:01:23,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,10299c98eeeb7a5e93bb148f0ace8e,,25265,,,,LeadGid
894,2021-03-22 11:01:22,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102514b2db4545a077527c047127ff,,33203,,,,LeadGid
895,2021-03-22 11:01:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102b279826a98a9e071e688ef5ae0e,,62883,,,,LeadGid
896,2021-03-22 10:03:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102b44dfa4f525b80626a8c160e55e,,29873,,,,LeadGid
897,2021-03-22 10:01:06,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,102ce1528b5b1c9f04c5acff0ffec5,,24711,,,,LeadGid
